ID,X,Y,Z
101,0,0,0.000000081
102,0,0.000004737,0.000000211
103,0,0.000008254,-0.000000306
104,0,-0.000026339,0.000002597
105,0,0.000015163,0.000003286
106,0,0,0.000000934
107,0,0,0.000000077
108,0,0.000000002,0.00000086
109,0,-0.000002098,0.000003062
110,0,0.000015363,-0.000005066
111,0,0.000005043,-0.000002583
112,0.000005882,0,-0.000002229
113,0,-0.00000052,-0.00000001
114,0,-0.000002411,0.000000249
115,0,-0.000002387,-0.000002256
116,0,-0.000002004,0.00000361
117,0,-0.000002838,0.000012112
118,0,0.000013112,0.00000492
119,0,0,-0.000000964
120,0,-0.00000047,-0.000001809
121,0,0.000005662,-0.000002656
122,0,0.000001882,-0.000002055
123,0,-0.000011005,-0.000011444
124,0,-0.000021882,-0.000005964
125,0,0,0.00000098
126,0,0.000001164,0.000000534
127,0,0.000011361,0.000002371
128,0.000008768,0,-0.000001011
129,0,0.00002276,0.000006664
130,0,0.00003458,-0.000009302
131,0,0,0.000000717
132,0,-0.00002055,0.000004067
133,0,0.0000319,0.000004262
134,0,-0.000022025,-0.000005086
135,0.000034341,0,0.000015875
136,0,0,-0.000006418
137,0,0.000049021,-0.000009209
138,0,-0.000030179,0.000002751
139,0,0,0.00001676
140,0,0,-0.000006885
141,0,0,0.000002336
142,0,0,-0.000006387
143,0,0,-0.000000989
207,0,0,0.000000052
208,0,-0.000000313,-0.000000642
209,0,0.000001638,-0.000002828
210,0,-0.000015128,0.000004784
211,0,-0.000006427,0.000002356
212,0.000005891,0,0.000002126
214,0,0.000001654,-0.000000518
215,0,0.000001358,0.000001955
216,0,0.000002462,-0.000003727
217,0,0.000003532,-0.000012473
218,0,-0.000012022,-0.000005163
219,0,0,0.000000734
220,0,0.000002464,0.000000635
221,0,-0.000002572,0.000001209
222,0,-0.000000832,0.00000153
223,0,0.000010172,0.000012825
224,0,0.000021839,0.000006018
225,0,0,-0.000000348
227,0,-0.000008361,0.000001743
228,0.00000605,0,0.000004716
229,0,-0.000025321,-0.000008889
230,0,-0.000034532,0.000009549
231,0,0,-0.000001105
232,0,0.000014454,-0.000002794
233,0,-0.000050283,-0.000004403
234,0,0.000026683,0.00000433
235,0.000037349,0,-0.000016524
236,0,0,0.000007408
237,0,-0.000050026,0.000008576
238,0,0.000045715,-0.000011023
239,0,0,-0.000020854
240,0,0,0.000008265
241,0,0,-0.00000206
242,0,0,0.000012778
243,0,0,0.000001367
301,0,0,-0.000000101
302,0,-0.000004506,-0.000000131
303,0,-0.000007946,0.000000283
304,0,0.000025447,-0.000002196
305,0,-0.000015114,-0.000002971
306,0,0,-0.000000913
307,0,0,0.000000015
308,0,-0.000001315,0.000000716
309,0,0.000001722,0.000002471
310,0,-0.000012224,-0.000001961
311,0,-0.000021025,-0.000003813
312,-0.000004724,0,0.000004763
313,0,0.000000061,-0.000000035
314,0,0.000002089,0.000000844
315,0,0.000002424,-0.000001085
316,0,0.000002258,0.00000155
317,0,0.000003232,0.00001136
318,0,0.000000035,0.000010259
319,0,0,-0.000003677
320,0,0.000001297,-0.000002078
321,0,-0.000000859,-0.000002018
322,0,-0.000006744,-0.000002822
323,0,0.000015065,-0.000004725
324,0,0.000010502,-0.000010994
325,0,0,-0.000001902
326,0,-0.000000935,-0.000000417
327,0,-0.000015731,0.000000723
328,-0.000011956,0,-0.000001172
329,0,-0.000011682,-0.000000537
330,0,-0.000028903,-0.000007815
331,0,0,0.000002905
332,0,0.000003869,0.000000277
333,0,-0.000003786,0.000011403
334,0,-0.000005386,0.000005221
335,-0.000032553,0,0.000008956
336,0,0,-0.000004683
337,0,-0.000042173,-0.000001256
338,0,0.000027835,0.00000121
339,0,0,0.000000725
340,0,0,-0.000002197
341,0,0,0.000001151
342,0,0,-0.000006008
343,0,0,0.000003198
407,0,0,0.000000014
408,0,0.000001576,-0.000000719
409,0,-0.000001967,-0.00000253
410,0,0.000012485,0.00000187
411,0,0.000021801,0.000003887
412,-0.000004757,0,-0.000004836
414,0,-0.000002267,-0.000000983
415,0,-0.000002535,0.000000922
416,0,-0.000001963,-0.000001165
417,0,-0.000003588,-0.000011446
418,0,-0.00000002,-0.000010499
419,0,0,0.000003727
420,0,-0.000001496,0.000002213
421,0,0.000000128,0.000002385
422,0,0.00000699,0.000002442
423,0,-0.000014558,0.000004393
424,0,-0.000010462,0.000011254
425,0,0,0.000001968
427,0,0.000019323,0.000000028
428,-0.00001183,0,0.000001666
429,0,0.000010755,0.000000798
430,0,0.000028236,0.000007371
431,0,0,-0.000003107
432,0,-0.000003677,0.000000361
433,0,-0.000000531,-0.000015273
434,0,0.000007452,-0.000005296
435,-0.000032459,0,-0.000008623
436,0,0,0.000005011
437,0,0.000042038,0.000000573
438,0,-0.000026676,0.000001651
439,0,0,0.00000125
440,0,0,0.000001473
441,0,0,-0.000001022
442,0,0,0.000004517
443,0,0,-0.000003091
